timestamp,activity,username,source_ip,action,result
2023-02-25 18:47:30,AccessDenied,gmeyer,48.108.49.89,Success,Success
2023-04-23 06:14:32,Login,ggomez,223.30.0.23,Success,Success
2023-04-04 03:42:59,ProductView,william54,148.153.77.92,Failed,Success
2023-06-15 20:52:42,ProductView,malonemegan,112.178.7.230,Success,Failed
2023-04-14 10:16:18,AccessDenied,tylermichael,41.142.89.151,Success,Success
2023-07-20 16:46:23,Login,nancy78,161.204.149.239,Success,Failed
2023-02-12 09:22:28,Login,vincenttamara,19.171.161.198,Success,Failed
2023-06-22 18:30:51,Login,amandahammond,60.157.190.228,Failed,Success
2023-02-28 10:56:32,ProductView,robinsonmary,69.113.150.249,Success,Success
2023-03-06 10:11:40,OrderPlaced,teresatownsend,65.83.237.65,Success,Success
2023-05-03 14:52:47,AccessDenied,vpark,59.37.115.97,Failed,Success
2023-07-26 02:17:49,Login,jessicaedwards,215.35.220.33,Success,Success
2023-01-04 02:57:45,Login,morgan69,43.160.131.109,Success,Failed
2023-01-11 23:57:34,Login,wernerchristopher,24.12.245.173,Failed,Success
2023-03-18 10:35:33,ProductView,reedlisa,137.195.37.3,Failed,Failed
2023-03-01 01:05:16,AccessDenied,drewphillips,158.180.210.46,Failed,Failed
2023-06-04 12:04:17,AccessDenied,amylamb,222.3.141.151,Failed,Success
2023-02-15 12:01:04,ProductView,ian35,47.4.6.3,Failed,Success
2023-01-26 03:30:28,AccessDenied,barnettsteven,130.236.131.197,Success,Failed
2023-01-30 17:32:21,Login,ronaldhorn,92.86.161.0,Success,Failed
2023-04-21 11:52:14,ProductView,serranobrian,53.182.230.20,Failed,Failed
2023-06-04 02:48:59,AccessDenied,matthewbradley,75.217.164.251,Failed,Success
2023-05-18 05:16:42,AccessDenied,lewiskimberly,173.147.47.249,Success,Success
2023-02-26 01:58:57,AccessDenied,michaelandrew,28.131.57.159,Failed,Failed
2023-03-14 11:17:43,Login,alexanderwesley,121.174.26.158,Failed,Failed
2023-06-19 09:32:42,OrderPlaced,john45,162.151.94.156,Success,Failed
2023-02-01 20:24:04,AccessDenied,russojason,207.65.37.197,Success,Failed
2023-06-16 13:30:26,AccessDenied,finleytammy,189.69.7.26,Failed,Failed
2023-02-06 22:02:39,Login,lpatterson,23.213.12.131,Success,Failed
2023-02-24 09:47:11,AccessDenied,xsantiago,87.69.158.33,Failed,Failed
2023-06-10 11:21:23,ProductView,karen47,128.13.243.141,Success,Success
2023-07-02 05:10:40,Login,robinsonjeremy,163.201.191.246,Failed,Failed
2023-04-01 02:10:16,AccessDenied,ujohnston,31.20.149.232,Failed,Failed
2023-02-07 07:02:25,ProductView,chad35,143.198.244.38,Success,Success
2023-03-22 11:45:03,AccessDenied,smithmelissa,27.183.53.234,Failed,Failed
2023-03-29 04:12:57,Login,armstrongkatie,60.34.52.231,Success,Success
2023-07-23 22:00:52,OrderPlaced,erincollins,70.28.170.56,Success,Failed
2023-07-31 10:29:38,Login,zhangbrian,64.174.78.230,Failed,Success
2023-06-25 17:47:04,AccessDenied,stephanieschmidt,13.28.104.145,Failed,Success
2023-01-01 09:51:05,Login,earlbanks,168.166.5.174,Success,Failed
2023-04-24 17:18:27,ProductView,dianaball,123.25.21.38,Success,Failed
2023-04-09 17:05:21,AccessDenied,thomasrasmussen,48.210.20.55,Failed,Failed
2023-07-17 01:41:16,Login,fisherelizabeth,130.39.245.149,Failed,Failed
2023-02-06 12:55:30,Login,petermoore,221.143.135.159,Failed,Success
2023-07-04 07:34:07,OrderPlaced,caitlin96,97.185.173.173,Success,Failed
2023-04-01 09:50:13,OrderPlaced,erincameron,44.177.169.247,Failed,Success
2023-03-04 20:15:55,OrderPlaced,msmith,141.127.65.227,Success,Success
2023-03-23 02:29:58,OrderPlaced,samanthasanders,118.225.47.75,Success,Success
2023-06-10 00:20:20,Login,petersalazar,55.50.37.121,Failed,Failed
2023-01-06 09:08:42,Login,xhayes,156.178.72.142,Success,Failed
2023-05-03 04:42:44,AccessDenied,whitejuan,21.207.30.47,Failed,Failed
2023-06-11 01:48:28,AccessDenied,brianlarson,10.236.142.150,Success,Success
2023-01-15 10:06:28,OrderPlaced,jacob20,166.106.155.240,Failed,Success
2023-02-13 18:41:51,AccessDenied,kschroeder,48.239.24.31,Failed,Failed
2023-05-05 21:21:45,AccessDenied,eric21,181.247.7.239,Success,Failed
2023-03-13 20:38:12,ProductView,jesse01,219.245.56.195,Success,Failed
2023-06-22 03:29:17,AccessDenied,lowesandra,123.147.201.0,Failed,Failed
2023-01-28 14:40:09,ProductView,lauren36,15.151.64.202,Success,Success
2023-07-12 12:11:08,ProductView,brenda91,134.212.229.169,Success,Success
2023-04-14 12:31:45,ProductView,myersmichelle,15.100.206.109,Failed,Failed
2023-03-19 05:16:22,OrderPlaced,gonzalezcarla,208.203.66.195,Success,Success
2023-01-02 05:45:08,Login,troyhoward,201.189.82.216,Failed,Failed
2023-03-30 14:35:20,OrderPlaced,jennifer00,30.156.95.35,Success,Failed
2023-03-14 02:40:35,AccessDenied,mariepatel,16.102.99.63,Failed,Success
2023-07-16 00:29:41,AccessDenied,zcruz,140.55.208.88,Success,Success
2023-05-22 02:42:43,ProductView,leeleonard,4.228.208.82,Success,Failed
2023-02-08 23:05:57,AccessDenied,arivera,119.50.237.100,Failed,Success
2023-07-11 15:46:37,ProductView,brettbennett,118.60.42.4,Success,Failed
2023-05-02 09:24:41,ProductView,kathryn06,49.211.104.81,Success,Failed
2023-01-09 07:20:47,ProductView,hernandezkelsey,194.229.132.108,Failed,Failed
2023-06-05 20:00:54,OrderPlaced,danielwest,134.69.232.203,Failed,Failed
2023-03-21 02:32:13,AccessDenied,fmckinney,4.132.199.90,Success,Success
2023-01-23 00:43:51,OrderPlaced,madison83,104.99.73.191,Success,Success
2023-05-23 21:09:50,OrderPlaced,amyclark,81.192.108.204,Failed,Success
2023-03-22 15:04:28,AccessDenied,vstokes,8.30.212.168,Failed,Success
2023-02-22 06:49:23,ProductView,twolf,166.15.53.9,Failed,Success
2023-01-01 02:42:33,Login,sheliaray,45.26.107.48,Success,Failed
2023-05-12 08:47:25,ProductView,robinsonbrian,87.108.255.154,Success,Failed
2023-01-07 19:21:29,AccessDenied,johnsonteresa,95.34.242.112,Failed,Failed
2023-03-02 23:24:50,OrderPlaced,yhale,62.240.30.97,Success,Success
2023-07-27 01:22:24,Login,hughesmonica,93.174.201.183,Failed,Failed
2023-02-25 12:59:04,AccessDenied,jonathancox,80.147.6.179,Success,Failed
2023-04-28 09:43:15,Login,fostererin,195.176.120.109,Failed,Failed
2023-07-28 12:20:09,Login,coopersarah,113.11.122.190,Success,Failed
2023-01-13 05:17:51,ProductView,johngonzalez,28.38.184.139,Success,Success
2023-01-14 06:17:45,ProductView,gturner,65.78.226.122,Success,Success
2023-03-08 17:39:14,Login,williamscott,87.150.17.174,Success,Failed
2023-01-03 23:16:09,OrderPlaced,xwatson,60.213.174.219,Success,Success
2023-03-08 16:57:49,ProductView,stricklandjill,162.213.219.105,Success,Failed
2023-01-15 14:03:47,AccessDenied,kayla69,217.64.33.255,Failed,Failed
2023-07-16 08:36:23,Login,nicolejohnson,21.124.149.92,Success,Failed
2023-08-03 07:16:46,ProductView,zmorris,112.70.140.1,Success,Failed
2023-02-13 16:11:08,AccessDenied,brettpace,40.91.201.215,Success,Failed
2023-07-29 22:27:56,OrderPlaced,johnnyallen,29.209.31.119,Success,Failed
2023-04-19 12:23:19,Login,rioseric,89.96.108.136,Failed,Failed
2023-06-24 18:25:18,Login,james23,204.157.234.54,Failed,Success
2023-05-16 17:47:26,ProductView,mmichael,163.242.202.46,Failed,Success
2023-05-06 00:28:12,ProductView,andrew39,91.202.64.155,Success,Failed
2023-06-20 21:44:00,AccessDenied,karenmcbride,85.62.83.202,Failed,Failed
2023-04-23 02:49:06,AccessDenied,kirstencochran,175.162.50.24,Success,Success
2023-04-13 01:21:28,Login,ahall,136.168.208.89,Failed,Failed
2023-02-03 22:39:53,ProductView,heidiruiz,130.30.95.74,Success,Failed
2023-06-06 02:02:02,AccessDenied,jonathan81,175.108.223.35,Success,Success
2023-01-05 17:15:42,OrderPlaced,davidlopez,171.194.130.118,Success,Success
2023-07-28 05:41:07,ProductView,rsmith,193.155.89.49,Success,Failed
2023-04-09 17:44:02,Login,trice,175.91.154.200,Failed,Failed
2023-08-01 02:03:32,ProductView,vmiles,22.160.155.79,Success,Failed
2023-01-31 05:06:31,OrderPlaced,parkergordon,158.173.127.117,Success,Failed
2023-05-24 11:15:14,Login,emily89,59.73.211.185,Success,Failed
2023-05-14 05:11:56,Login,carpenteryolanda,62.148.99.51,Failed,Success
2023-05-04 04:27:59,ProductView,phillipslarry,124.171.202.253,Failed,Success
2023-02-28 01:31:53,ProductView,micheal68,163.12.198.114,Failed,Failed
2023-07-31 01:50:51,Login,ncantu,30.182.137.175,Failed,Failed
2023-03-17 19:12:54,Login,michelleprince,120.87.114.46,Success,Failed
2023-07-10 19:50:29,Login,melissadavis,151.198.124.159,Success,Failed
2023-01-31 04:32:17,OrderPlaced,lambertmichelle,81.92.143.58,Success,Failed
2023-02-15 13:40:12,ProductView,jason23,129.34.53.169,Success,Success
2023-06-17 14:38:29,Login,ashleyprice,219.2.93.160,Failed,Failed
2023-03-23 13:02:35,Login,randolphdana,28.212.200.54,Failed,Success
2023-01-13 07:59:55,ProductView,erik25,38.21.158.165,Failed,Success
2023-02-16 04:27:25,ProductView,michelle40,203.88.46.231,Success,Success
2023-05-09 01:08:33,Login,wballard,130.8.14.12,Success,Failed
2023-07-01 08:29:41,AccessDenied,timothysmith,116.27.157.117,Success,Success
2023-05-15 15:59:58,AccessDenied,tonyafoster,110.115.71.16,Failed,Failed
2023-03-26 04:52:43,ProductView,bakerangela,34.245.141.213,Success,Failed
2023-06-23 16:55:33,ProductView,zmcgee,165.97.1.227,Failed,Failed
2023-01-09 11:36:38,AccessDenied,lrodriguez,96.121.222.13,Failed,Failed
2023-06-14 09:45:07,ProductView,omorales,97.43.251.245,Success,Success
2023-07-06 07:06:02,AccessDenied,sarah41,4.181.29.147,Success,Success
2023-03-01 17:30:20,AccessDenied,nicholsthomas,29.248.188.8,Success,Failed
2023-01-08 20:31:32,ProductView,scottkim,23.98.180.7,Failed,Failed
2023-04-13 18:49:09,OrderPlaced,fritzrichard,82.139.200.206,Failed,Failed
2023-07-19 00:06:48,Login,robert06,77.198.198.186,Success,Success
2023-04-05 18:32:57,Login,trevinozachary,144.66.237.209,Success,Failed
2023-02-22 02:25:30,Login,charles57,146.212.211.37,Failed,Success
2023-03-14 13:13:56,OrderPlaced,rodriguezglen,126.85.185.195,Failed,Failed
2023-04-26 12:40:12,ProductView,brian89,62.70.162.118,Failed,Success
2023-02-05 07:13:27,OrderPlaced,theresawright,57.74.142.80,Success,Success
2023-02-05 18:35:56,ProductView,gutierrezjohnny,3.252.73.140,Failed,Failed
2023-06-27 23:10:13,Login,richardsamber,96.53.115.186,Failed,Failed
2023-06-02 02:29:27,AccessDenied,rachel31,42.38.4.88,Success,Failed
2023-07-07 21:53:57,ProductView,briansloan,7.165.157.11,Failed,Success
2023-01-11 15:15:14,OrderPlaced,paul47,151.178.109.13,Failed,Failed
2023-07-13 09:16:52,ProductView,sandrathompson,17.183.229.121,Failed,Failed
2023-07-01 16:45:26,Login,mlawrence,168.240.34.70,Failed,Success
2023-02-04 21:49:56,ProductView,dcollins,201.251.134.160,Failed,Failed
2023-06-03 08:34:03,AccessDenied,oorr,50.209.188.96,Success,Success
2023-04-09 13:53:38,OrderPlaced,alexandragutierrez,201.181.38.245,Success,Success
2023-02-26 18:51:45,ProductView,zestrada,96.147.127.124,Failed,Success
2023-01-06 14:54:56,ProductView,toddrichardson,112.128.204.66,Success,Failed
2023-05-27 19:49:20,AccessDenied,anne65,201.128.101.194,Failed,Failed
2023-06-03 08:08:21,ProductView,berryjay,155.36.4.160,Success,Failed
2023-04-07 10:34:16,OrderPlaced,murillopaul,194.90.183.16,Failed,Failed
2023-07-23 02:58:48,Login,marywagner,179.16.171.242,Failed,Success
2023-07-02 11:04:47,OrderPlaced,evelyn83,35.186.61.242,Success,Success
2023-05-28 01:01:29,ProductView,lparker,28.127.51.216,Failed,Failed
2023-03-04 03:17:41,AccessDenied,jameskaren,162.43.201.202,Failed,Success
2023-03-28 02:30:52,Login,sclark,217.50.172.59,Failed,Success
2023-03-10 15:08:28,AccessDenied,rdavis,98.16.222.82,Failed,Failed
2023-04-06 15:52:05,Login,briannadelgado,158.246.157.66,Failed,Success
2023-01-31 12:07:40,ProductView,mtorres,14.124.4.48,Success,Success
2023-03-29 19:48:56,Login,xlopez,131.223.166.58,Success,Failed
2023-03-15 09:27:21,AccessDenied,melissatravis,160.93.72.152,Failed,Failed
2023-04-01 01:29:33,Login,ftaylor,19.152.217.35,Failed,Success
2023-08-05 06:30:08,Login,kmosley,181.153.106.204,Failed,Success
2023-05-15 16:38:39,ProductView,martinnathan,83.253.186.54,Success,Success
2023-06-29 13:17:11,OrderPlaced,patrick08,216.72.49.183,Success,Success
2023-06-25 16:07:39,OrderPlaced,escott,214.138.205.42,Failed,Failed
2023-04-20 01:28:45,AccessDenied,benjamin25,150.107.20.19,Success,Failed
2023-05-25 23:09:48,AccessDenied,michaelhansen,102.247.109.124,Success,Success
2023-03-25 15:05:14,Login,fullerkristen,25.165.181.224,Failed,Failed
2023-05-26 09:41:07,AccessDenied,bgreen,134.110.79.161,Failed,Failed
2023-05-11 00:13:01,Login,mooreshawn,199.252.177.49,Success,Success
2023-01-14 01:42:24,OrderPlaced,wilsonrachael,111.46.53.64,Failed,Success
2023-06-16 17:53:35,OrderPlaced,salazarbianca,62.215.225.8,Success,Failed
2023-04-21 00:12:31,ProductView,amanda47,167.212.225.56,Success,Success
2023-05-30 02:08:54,OrderPlaced,megan32,140.44.8.125,Success,Success
2023-06-02 07:39:03,Login,butleramanda,213.219.192.238,Success,Success
2023-05-02 11:44:47,ProductView,hphillips,26.130.174.21,Success,Failed
2023-05-12 08:15:14,Login,phillipschristine,176.165.80.132,Failed,Success
2023-07-11 10:54:48,AccessDenied,jjohnson,26.15.254.205,Success,Success
2023-02-27 18:36:38,ProductView,trollins,183.90.54.255,Success,Success
2023-04-19 02:10:22,Login,wscott,199.91.226.237,Failed,Success
2023-02-03 06:36:40,ProductView,kmichael,136.35.86.252,Success,Failed
2023-07-06 02:00:45,OrderPlaced,nicholas79,198.38.216.30,Success,Failed
2023-01-10 04:10:23,Login,douglastaylor,182.240.5.152,Failed,Failed
2023-06-03 12:31:36,AccessDenied,vsmith,186.60.42.201,Success,Success
2023-08-04 07:03:54,OrderPlaced,andrea22,139.194.233.32,Success,Failed
2023-01-05 03:54:04,AccessDenied,brian62,201.198.177.98,Success,Failed
2023-05-18 11:00:58,Login,kenneth39,172.193.63.63,Failed,Success
2023-08-03 18:27:32,ProductView,daniel49,52.7.64.135,Success,Success
2023-07-07 19:20:30,OrderPlaced,grantlewis,24.33.66.181,Success,Failed
2023-07-08 02:15:37,Login,edwardgriffith,82.218.38.29,Success,Failed
2023-03-28 06:31:16,Login,hsmith,207.5.220.254,Failed,Success
2023-02-21 13:53:23,ProductView,mason42,213.30.27.79,Success,Success
2023-07-05 21:07:49,Login,contrerasjeffery,101.99.31.38,Success,Failed
2023-04-07 06:45:34,OrderPlaced,williamdavis,3.75.51.4,Failed,Success
2023-08-02 12:12:36,ProductView,vaughnchristopher,45.250.169.10,Failed,Failed
2023-01-17 08:36:20,ProductView,fowlerholly,188.194.119.46,Success,Failed
2023-01-12 13:25:41,Login,mbrown,57.172.92.77,Failed,Success
2023-02-27 02:57:37,ProductView,zunigagregory,34.177.50.62,Success,Success
2023-04-27 06:51:44,Login,stephanie58,170.120.124.24,Success,Failed
2023-03-14 21:09:44,AccessDenied,ptaylor,195.42.123.223,Failed,Failed
2023-04-24 23:52:23,Login,stephenewing,123.212.42.123,Success,Success
2023-03-14 03:30:49,AccessDenied,brandon95,215.186.119.74,Failed,Failed
2023-02-28 04:53:33,Login,marisasutton,114.131.95.140,Success,Failed
2023-02-19 23:45:34,OrderPlaced,daniel23,100.210.251.204,Success,Failed
2023-06-10 08:11:38,Login,patrick83,180.18.110.193,Failed,Failed
2023-06-21 22:15:41,OrderPlaced,hrussell,154.34.248.171,Failed,Success
2023-03-26 00:42:56,Login,kylehoward,63.233.8.218,Failed,Failed
2023-06-17 13:49:33,AccessDenied,ksims,38.130.127.181,Failed,Success
2023-05-24 20:10:40,OrderPlaced,jacqueline03,28.4.22.182,Success,Success
2023-01-04 04:04:57,ProductView,othompson,12.28.168.172,Success,Failed
2023-06-18 04:41:33,AccessDenied,juan80,121.176.238.21,Failed,Success
2023-07-16 07:34:43,ProductView,davidspencer,184.214.224.239,Failed,Failed
2023-05-26 13:50:42,OrderPlaced,debra12,79.237.74.238,Success,Success
2023-04-30 16:52:36,AccessDenied,carlos76,143.146.84.252,Success,Failed
2023-06-02 14:47:17,Login,josephgardner,162.33.59.213,Success,Success
2023-01-01 23:25:18,OrderPlaced,jacksonpriscilla,105.4.173.114,Failed,Failed
2023-06-12 05:49:56,Login,brandondoyle,83.235.114.13,Success,Success
2023-01-02 19:38:15,OrderPlaced,francispamela,117.196.5.206,Failed,Failed
2023-06-19 08:00:57,AccessDenied,rtaylor,50.141.248.129,Success,Success
2023-07-23 21:42:35,AccessDenied,williammartin,71.76.176.107,Success,Success
2023-02-19 17:56:32,Login,carolyngriffin,9.126.54.64,Success,Failed
2023-05-23 17:13:27,OrderPlaced,rstone,108.119.238.2,Success,Success
2023-04-27 16:20:37,OrderPlaced,brownkirsten,6.149.18.94,Failed,Success
2023-01-22 08:27:34,Login,brookeduncan,45.103.134.201,Success,Failed
2023-05-31 06:01:50,AccessDenied,roberthanna,211.137.174.184,Failed,Success
2023-06-03 06:44:20,Login,grodriguez,202.153.89.95,Failed,Failed
2023-05-27 09:22:06,Login,agonzalez,108.52.109.215,Failed,Success
2023-06-16 16:20:03,OrderPlaced,rodriguezemily,128.133.187.44,Success,Success
2023-08-02 16:12:30,OrderPlaced,tinathompson,107.132.124.176,Success,Failed
2023-06-05 06:23:02,ProductView,lramirez,59.130.72.43,Failed,Success
2023-03-13 08:32:30,ProductView,wilsonjennifer,87.210.122.50,Success,Failed
2023-05-28 01:47:05,AccessDenied,evansdavid,27.95.250.244,Success,Failed
2023-01-04 10:25:01,ProductView,autumnduran,119.175.209.143,Failed,Success
2023-02-02 18:26:53,OrderPlaced,jennifergilbert,193.127.42.193,Success,Failed
2023-01-24 04:09:38,ProductView,maustin,87.117.206.97,Failed,Success
2023-02-16 06:31:12,ProductView,richardrice,216.176.24.231,Success,Success
2023-02-23 06:47:56,Login,jason46,72.142.105.107,Failed,Failed
2023-07-10 22:26:11,AccessDenied,tiffanyfields,104.89.111.152,Failed,Success
2023-02-01 12:20:03,AccessDenied,michellebass,78.140.81.167,Success,Failed
2023-07-10 10:29:36,Login,waterslinda,91.192.79.25,Success,Success
2023-04-28 09:14:05,ProductView,ngarcia,31.89.72.232,Failed,Success
2023-01-11 21:31:25,OrderPlaced,maria40,36.236.226.225,Success,Success
2023-06-06 14:23:08,AccessDenied,james26,205.214.210.85,Failed,Failed
2023-01-16 21:51:45,Login,thompsonchristopher,73.70.175.100,Failed,Success
2023-04-20 22:26:18,OrderPlaced,jallen,151.231.33.137,Success,Success
2023-01-08 21:29:50,AccessDenied,bryanmartinez,169.251.97.180,Success,Success
2023-01-20 03:56:22,ProductView,barbarabentley,38.139.64.86,Failed,Failed
2023-05-21 23:24:04,ProductView,mitchellcaleb,181.231.3.170,Success,Failed
2023-02-10 09:08:00,AccessDenied,richard84,81.225.7.8,Failed,Success
2023-06-11 15:19:23,Login,hdunlap,84.101.175.62,Success,Failed
2023-01-10 06:03:14,Login,ksmith,48.191.150.2,Success,Failed
2023-05-07 20:52:53,ProductView,lindseyellison,129.255.141.182,Failed,Failed
2023-07-04 16:35:12,AccessDenied,bettyfuentes,213.112.75.212,Success,Success
2023-08-04 19:12:44,AccessDenied,gregorywright,123.103.4.253,Failed,Failed
2023-04-17 11:09:44,AccessDenied,osimpson,196.229.10.177,Failed,Success
2023-07-24 05:54:28,AccessDenied,nicholasgriffith,115.194.110.136,Success,Failed
2023-06-17 10:38:56,Login,qcochran,88.21.105.45,Success,Failed
2023-08-01 21:55:12,ProductView,joshuajackson,170.255.246.105,Failed,Failed
2023-04-10 11:01:20,Login,marcusmatthews,124.16.115.40,Failed,Success
2023-07-28 05:50:00,Login,ychen,209.69.37.68,Success,Success
2023-04-02 12:34:14,AccessDenied,robert35,166.156.46.226,Success,Failed
2023-06-06 08:56:13,AccessDenied,garciajacob,184.221.235.126,Success,Success
2023-04-17 16:15:18,AccessDenied,lynndiaz,199.171.42.119,Failed,Success
2023-06-30 22:36:52,AccessDenied,patrick52,38.233.189.237,Failed,Success
2023-06-20 11:57:01,OrderPlaced,michaelbradley,111.67.1.150,Failed,Success
2023-06-01 15:35:18,ProductView,karen16,111.19.215.206,Failed,Success
2023-02-19 22:13:36,AccessDenied,sydneybell,210.73.125.6,Failed,Failed
2023-05-30 00:59:55,OrderPlaced,melissapeters,12.45.192.236,Failed,Failed
2023-05-14 03:25:19,Login,rreynolds,204.118.134.4,Success,Success
2023-04-06 11:19:31,AccessDenied,angela65,179.124.57.125,Failed,Success
